energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.673205920739789,0.50325782657763,0.7591933570581257,pop,0.8238239351996084,0.05931108719052745,0.6183206106870229,"Charli xcx, Billie Eilish",4,0.09105237633365665,85,https://api.spotify.com/v1/tracks/3WOhcATHxK2SLNeP5W3v1v,spotify:track:3WOhcATHxK2SLNeP5W3v1v,Guess featuring Billie Eilish,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/3WOhcATHxK2SLNeP5W3v1v,3WOhcATHxK2SLNeP5W3v1v,Guess featuring billie eilish,2024-08-01,0.30895983522142123,3ThlxfLSy4bfKzxWqmC7VN,1,7,145219,0.014660195960408315,3WOhcATHxK2SLNeP5W3v1v,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.5912544643308815,0.36017533030308707,0.6322657176749703,pop,0.8360407672793627,0.08934337997847147,0.5769720101781171,Sabrina Carpenter,4,0.037342386032977695,88,https://api.spotify.com/v1/tracks/5N3hjp1WNayUPZrA8kJmJP,spotify:track:5N3hjp1WNayUPZrA8kJmJP,Please Please Please,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/5N3hjp1WNayUPZrA8kJmJP,5N3hjp1WNayUPZrA8kJmJP,Please Please Please,2024-06-06,0.0,5bBaoign62r1i7OV8w7mi9,1,9,186365,0.27536719837561646,5N3hjp1WNayUPZrA8kJmJP,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.8138386669229758,0.3412269380171216,0.5599051008303677,pop,0.8945658462770929,0.1829924650161464,0.5854537743850721,Tate McRae,4,0.030795344325897187,79,https://api.spotify.com/v1/tracks/1f18HzFpegqvH4ibGJyeMJ,spotify:track:1f18HzFpegqvH4ibGJyeMJ,2 hands,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/1f18HzFpegqvH4ibGJyeMJ,1f18HzFpegqvH4ibGJyeMJ,2 hands,2024-11-14,0.0,2BdJwrx2wMJi7x06wWkUFg,1,1,181821,0.121596298724395,1f18HzFpegqvH4ibGJyeMJ,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.7156992685073705,0.19769551635771881,0.6951364175563463,pop,0.8610307534825761,0.06393972012917115,0.6034775233248516,Shaboozey,4,0.004970902036857426,86,https://api.spotify.com/v1/tracks/2FQrifJ1N335Ljm3TjTVVf,spotify:track:2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),Today's Top Hits,https://api.spotify.com/v1/audio-analysis/2FQrifJ1N335Ljm3TjTVVf,2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),2024-04-12,0.0,6egBeCLeGITzGSo5VyRjwZ,1,9,171292,0.06360557382324808,2FQrifJ1N335Ljm3TjTVVf,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.7642630945274639,0.5653778767076312,0.7188612099644127,pop,0.8603409141483823,0.30570505920344454,0.977735368956743,Chappell Roan,4,0.022914645974781767,88,https://api.spotify.com/v1/tracks/4xdBrk0nFZaP54vvZj0yx7,spotify:track:4xdBrk0nFZaP54vvZj0yx7,The Rise and Fall of a Midwest Princess,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/4xdBrk0nFZaP54vvZj0yx7,4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,2023-09-22,0.0,0EiI8ylL0FmWWpgHVTsZjZ,1,6,184841,0.018780854055637123,4xdBrk0nFZaP54vvZj0yx7,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.9261425145944415,0.32224113528241777,0.505338078291815,pop,0.9095865414571187,0.5026910656620022,0.4942748091603054,Lady Gaga,4,0.11372453928225026,86,https://api.spotify.com/v1/tracks/19KlZwqlT3fguP2BeHF1Q1,spotify:track:19KlZwqlT3fguP2BeHF1Q1,Disease,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/19KlZwqlT3fguP2BeHF1Q1,19KlZwqlT3fguP2BeHF1Q1,Disease,2024-10-25,0.0,52BWvTRMsPqjHzrbQomgwP,0,11,229997,0.05154511110550523,19KlZwqlT3fguP2BeHF1Q1,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.7946154857900222,0.37805752480001004,0.7093712930011862,pop,0.8832613823490143,0.31324004305705055,0.6755725190839695,LISA,4,0.11251212415130943,82,https://api.spotify.com/v1/tracks/5G345YEhvleYxQLfYUlEFv,spotify:track:5G345YEhvleYxQLfYUlEFv,Moonlit Floor (Kiss Me),Today's Top Hits,https://api.spotify.com/v1/audio-analysis/5G345YEhvleYxQLfYUlEFv,5G345YEhvleYxQLfYUlEFv,Moonlit Floor (Kiss Me),2024-10-08,0.0,1OGxb1Z5KDBVOwDtyKu8wz,0,5,155757,0.12662149152345453,5G345YEhvleYxQLfYUlEFv,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.8512732828134643,0.4536578066253905,0.5729537366548042,pop,0.8521741065467978,0.15392895586652316,0.7540288379983037,Morgan Wallen,4,0.006304558680892344,86,https://api.spotify.com/v1/tracks/7hR22TOX3RorxJPcsz5Wbo,spotify:track:7hR22TOX3RorxJPcsz5Wbo,Love Somebody,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/7hR22TOX3RorxJPcsz5Wbo,7hR22TOX3RorxJPcsz5Wbo,Love Somebody,2024-10-18,0.000121524201853759,0TxewlKVKdpP18dGg279ep,0,5,204829,0.009514398534171362,7hR22TOX3RorxJPcsz5Wbo,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.40914011675553175,0.4154742086131324,0.4673784104389086,pop,0.8041301348524634,0.12055974165769646,0.3214588634435963,Gracie Abrams,3,0.011881668283220181,90,https://api.spotify.com/v1/tracks/51rfRCiUSvxXlCSCfIztBy,spotify:track:51rfRCiUSvxXlCSCfIztBy,The Secret of Us,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/51rfRCiUSvxXlCSCfIztBy,51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",2024-06-21,0.0,56bdWeO40o3WfAD2Lja4dl,1,10,157147,0.6592919282237641,51rfRCiUSvxXlCSCfIztBy,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.7895567539129291,0.4407387316610864,0.7010676156583628,pop,0.781387689705817,0.21959095801937567,0.6575487701441901,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",4,0.02279340446168769,86,https://api.spotify.com/v1/tracks/1BJJbSX6muJVF2AK7uH1x4,spotify:track:1BJJbSX6muJVF2AK7uH1x4,Move,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/1BJJbSX6muJVF2AK7uH1x4,1BJJbSX6muJVF2AK7uH1x4,Move,2024-06-07,0.3460350154479918,4M8ThNHbNjda2cPwL8XZHS,0,8,177599,0.05657030390456475,1BJJbSX6muJVF2AK7uH1x4,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
